id,negotiation_id,legal_entity_id,action
12707,2076,882833,offer
12708,2078,882833,offer
116650,43596,,complete
12710,2080,882833,offer
4736,1980,,cancel
12711,2081,882833,offer
12712,2082,882833,offer
12713,2083,882833,offer
12714,2084,882833,offer
12716,2086,882833,offer
12717,2087,882833,offer
12718,2088,882833,offer
12719,2089,882833,offer
12720,2090,882833,offer
12721,2567,882833,offer
12722,2625,882833,offer
12723,3293,882833,offer
12724,3296,882833,offer
12726,4144,882833,offer
12727,4459,882833,offer
12728,4460,882833,offer
12729,4461,882833,offer
12730,4462,882833,offer
12731,4463,882833,offer
12732,4464,882833,offer
12733,4465,882833,offer
12734,4466,882833,offer
12735,4467,882833,offer
12736,4468,882833,offer
12715,2085,882833,offer
12725,3415,882833,offer
12737,4469,882833,offer
107578,4740,,cancel
12738,4470,882833,offer
107579,4365,,cancel
12739,4471,882833,offer
107580,4734,,cancel
12740,4472,882833,offer
107678,34751,,cancel
12741,4473,882833,offer
107581,4347,,cancel
12742,4474,882833,offer
12743,4475,882833,offer
12744,4476,882833,offer
12745,4477,882833,offer
12746,4478,882833,offer
107582,4764,,cancel
12747,4479,882833,offer
12748,4480,882833,offer
107583,4385,,cancel
12749,4481,882833,offer
12750,4482,882833,offer
107584,4753,,cancel
12751,4483,882833,offer
12752,4484,882833,offer
107585,4354,,cancel
12753,4485,882833,offer
12754,4486,882833,offer
107586,4769,,cancel
12755,4488,882833,offer
120906,23184,,cancel
107587,4730,,cancel
12758,4491,882833,offer
107588,4367,,cancel
107589,4351,,cancel
107590,4344,,cancel
12757,4490,882833,offer
12759,4492,882833,offer
12760,4493,882833,offer
12761,4494,882833,offer
120907,23194,,cancel
12763,4496,882833,offer
12764,4497,882833,offer
12765,4498,882833,offer
12766,4499,882833,offer
12767,4500,882833,offer
12768,4501,882833,offer
12769,4502,882833,offer
12770,4503,882833,offer
12771,4504,882833,offer
12772,4506,882833,offer
12773,4507,882833,offer
12774,4508,882833,offer
12775,4509,882833,offer
12787,4521,882833,offer
12788,4522,882833,offer
12789,4523,882833,offer
12790,4524,882833,offer
12791,4525,882833,offer
12792,4526,882833,offer
12793,4527,882833,offer
12794,4528,882833,offer
12796,4530,882833,offer
12797,4531,882833,offer
12924,5282,2339097,decline
6184,3501,2339134,add_payment_info
12795,4529,882833,offer
12798,4532,882833,offer
12799,4534,882833,offer
12800,4535,882833,offer
12801,4536,882833,offer
107591,4371,,cancel
12802,4537,882833,offer
12803,4541,882833,offer
107592,4318,,cancel
12804,4542,882833,offer
12805,4543,882833,offer
12806,4545,882833,offer
12807,4546,882833,offer
12808,4549,882833,offer
107594,4307,,cancel
12809,4668,882833,offer
12810,4669,882833,offer
12811,4670,882833,offer
12812,4671,882833,offer
12813,4672,882833,offer
107595,4383,,cancel
12814,4673,882833,offer
12815,4674,882833,offer
107596,4308,,cancel
12816,4675,882833,offer
12817,4676,882833,offer
12818,4677,882833,offer
12819,4678,882833,offer
107597,4380,,cancel
12820,4679,882833,offer
120908,23195,,cancel
967,577,,cancel
107598,4331,,cancel
107599,4747,,cancel
12821,5264,882833,offer
1002,729,882833,offer
1003,730,882833,offer
1004,485,882833,retract
12829,3572,882833,sign
12830,3572,882833,confirm_payment_info
107600,4341,,cancel
12834,4771,882833,offer
12835,4774,882833,offer
12836,4721,882833,offer
107601,4755,,cancel
12853,3689,882833,offer
12857,3470,882833,offer
107603,4315,,cancel
12859,3478,882833,offer
107604,4311,,cancel
12863,135,882833,offer
9714,4613,882833,offer
9715,4614,882833,offer
6175,3520,2339066,offer
8252,3483,2337887,offer
6182,3501,2339134,accept
6396,3488,2339207,add_payment_info
6356,3488,2339207,offer
57946,21711,2337791,accept
9753,3855,2339223,sign
9752,3855,2339223,accept
6448,3472,2337618,accept
6391,3472,2337618,offer
105008,39518,2337818,retract
6962,3515,2339474,offer
6820,3515,2339474,offer
9125,3685,2340746,accept
27233,18002,2368148,offer
27234,18003,2368148,offer
27235,18004,2368148,offer
120909,23196,,cancel
12865,4392,882833,offer
107605,4366,,cancel
12868,5194,882833,offer
12869,4823,882833,offer
12870,3409,882833,offer
107606,4312,,cancel
12871,5226,882833,offer
107607,4369,,cancel
4738,1981,,cancel
12872,5002,882833,offer
12873,2071,882833,offer
12890,5226,882833,confirm_payment_info
15001,4333,81720,decline
10379,4313,89300,decline
9123,4313,89300,offer
54535,21762,2417484,add_payment_info
54534,21762,2417484,sign
54533,21762,2417484,accept
56993,21687,2106925,add_payment_info
56991,21687,2106925,sign
56990,21687,2106925,accept
12892,4456,882833,confirm_payment_info
12898,4924,882833,confirm_payment_info
12972,5175,882833,confirm_payment_info
12989,4738,882833,confirm_payment_info
12991,4307,882833,offer
12992,4308,882833,offer
12993,4310,882833,offer
12994,4311,882833,offer
12995,4312,882833,offer
1017,738,882833,offer
10678,4669,882833,offer
10679,4670,882833,offer
12996,4314,882833,offer
12997,4315,882833,offer
12998,4316,882833,offer
12999,4317,882833,offer
13000,4318,882833,offer
13001,4319,882833,offer
13002,4320,882833,offer
13003,4321,882833,offer
107608,4359,,cancel
13004,4322,882833,offer
13005,4323,882833,offer
107609,4741,,cancel
13006,4324,882833,offer
13007,4325,882833,offer
13008,4326,882833,offer
13009,4327,882833,offer
13010,4328,882833,offer
13011,4329,882833,offer
107610,4350,,cancel
13012,4330,882833,offer
13013,4331,882833,offer
107611,4760,,cancel
13014,4332,882833,offer
13015,4333,882833,offer
13016,4334,882833,offer
107612,4762,,cancel
13017,4335,882833,offer
13018,4336,882833,offer
107613,4737,,cancel
13019,4337,882833,offer
13020,4338,882833,offer
107614,4372,,cancel
1055,433,,cancel
107615,4388,,cancel
13021,4339,882833,offer
13022,4341,882833,offer
13023,4342,882833,offer
107616,4763,,cancel
13024,4343,882833,offer
13025,4344,882833,offer
48879,26487,2368148,offer
6177,3520,2339066,sign
8795,3947,2311144,decline
107729,34759,,cancel
64691,32332,2429855,add_payment_info
64690,32332,2429855,sign
64689,32332,2429855,accept
110193,41270,2129659,offer
13026,4345,882833,offer
13027,4346,882833,offer
13028,4347,882833,offer
13029,4348,882833,offer
13030,4349,882833,offer
13031,4350,882833,offer
13032,4351,882833,offer
13033,4352,882833,offer
13034,4354,882833,offer
13035,4355,882833,offer
13036,4356,882833,offer
13037,4357,882833,offer
13038,4358,882833,offer
13039,4359,882833,offer
13040,4360,882833,offer
13041,4361,882833,offer
13042,4362,882833,offer
13043,4363,882833,offer
13044,4364,882833,offer
13045,4365,882833,offer
107617,4378,,cancel
13046,4366,882833,offer
107618,4379,,cancel
13047,4367,882833,offer
107619,4376,,cancel
13048,4368,882833,offer
107620,4346,,cancel
13057,4377,882833,offer
13058,4378,882833,offer
13059,4379,882833,offer
13060,4380,882833,offer
13061,4381,882833,offer
107621,4766,,cancel
13062,4383,882833,offer
107622,4326,,cancel
13063,4384,882833,offer
13064,4385,882833,offer
13065,4386,882833,offer
1100,397,,cancel
6178,3520,2339066,add_payment_info
14041,4911,2071198,sign
14040,4911,2071198,accept
65795,17454,2041878,accept
65015,17454,2041878,offer
31009,18578,2071282,accept
65715,4798,1958717,accept
107623,4384,,cancel
13066,4387,882833,offer
13067,4388,882833,offer
13068,4389,882833,offer
13069,4390,882833,offer
13070,4391,882833,offer
13071,4729,882833,offer
13072,4730,882833,offer
13073,4731,882833,offer
13074,4732,882833,offer
13075,4733,882833,offer
13076,4734,882833,offer
13077,4735,882833,offer
13078,4736,882833,offer
107624,4370,,cancel
13079,4737,882833,offer
107625,4327,,cancel
13080,4739,882833,offer
107626,4389,,cancel
13081,4740,882833,offer
13082,4741,882833,offer
13083,4743,882833,offer
13084,4744,882833,offer
107627,4345,,cancel
13085,4745,882833,offer
13086,4747,882833,offer
13087,4748,882833,offer
13092,4753,882833,offer
107628,4387,,cancel
13093,4754,882833,offer
107629,4756,,cancel
13094,4755,882833,offer
13095,4756,882833,offer
107630,4735,,cancel
13096,4757,882833,offer
13097,4758,882833,offer
107631,4363,,cancel
13098,4759,882833,offer
1117,180,,cancel
107632,4374,,cancel
1120,382,,cancel
107633,4390,,cancel
107634,4357,,cancel
13099,4760,882833,offer
107635,4332,,cancel
13100,4761,882833,offer
107636,4758,,cancel
13101,4762,882833,offer
107637,4362,,cancel
13103,4764,882833,offer
107638,4761,,cancel
13104,4765,882833,offer
107639,4355,,cancel
13105,4766,882833,offer
107640,4381,,cancel
13106,4767,882833,offer
13107,4768,882833,offer
107641,4732,,cancel
13108,4769,882833,offer
13112,5240,882833,confirm_payment_info
107642,4330,,cancel
13114,3606,882833,sign
13115,3606,882833,confirm_payment_info
13120,2489,882833,offer
107643,4337,,cancel
13323,4127,882833,offer
107644,4752,,cancel
13612,3292,882833,offer
13613,3294,882833,offer
107645,4360,,cancel
120910,23199,,cancel
107646,4342,,cancel
13615,3404,882833,offer
107647,4309,,cancel
107648,4745,,cancel
107649,4368,,cancel
107650,4736,,cancel
107651,4335,,cancel
13616,3406,882833,offer
13617,3408,882833,offer
13618,3409,882833,offer
107652,4352,,cancel
13619,3411,882833,offer
13620,4726,882833,offer
13621,4991,882833,offer
13622,4992,882833,offer
13623,4993,882833,offer
48880,26488,2368148,offer
13624,4994,882833,offer
107654,4743,,cancel
13625,4995,882833,offer
107655,34764,,cancel
13626,4996,882833,offer
107656,34732,,cancel
13627,4997,882833,offer
107657,34729,,cancel
13628,4998,882833,offer
107658,2593,,cancel
13629,4999,882833,offer
107659,34787,,cancel
13419,5470,882833,cancel
107660,34558,,cancel
13445,3412,882833,sign
107661,4303,,cancel
13637,5007,882833,offer
107662,34737,,cancel
13638,5008,882833,offer
107663,2603,,cancel
107664,34789,,cancel
107665,34777,,cancel
107666,34740,,cancel
107667,34723,,cancel
107668,34747,,cancel
13639,5009,882833,offer
13640,5010,882833,offer
13641,5011,882833,offer
13642,5012,882833,offer
13643,5013,882833,offer
107669,2609,,cancel
13644,5014,882833,offer
13645,5015,882833,offer
13646,5016,882833,offer
13647,5017,882833,offer
13648,5018,882833,offer
13649,5019,882833,offer
107670,2621,,cancel
13650,5020,882833,offer
13651,5021,882833,offer
13652,5022,882833,offer
13653,5023,882833,offer
13654,5024,882833,offer
13655,5025,882833,offer
13656,5026,882833,offer
107671,34795,,cancel
13657,5027,882833,offer
13658,5028,882833,offer
120911,23204,,cancel
13660,5030,882833,offer
13661,5031,882833,offer
13662,5032,882833,offer
107672,2617,,cancel
13663,5033,882833,offer
13664,5034,882833,offer
1197,259,,cancel
107673,2596,,cancel
107674,2597,,cancel
1250,847,882833,offer
13665,5035,882833,offer
107675,34738,,cancel
13666,5036,882833,offer
13667,5037,882833,offer
107676,34561,,cancel
13668,5038,882833,offer
13669,5039,882833,offer
107677,34557,,cancel
13670,5040,882833,offer
13671,5041,882833,offer
13672,5042,882833,offer
13673,5043,882833,offer
13674,5044,882833,offer
13675,5045,882833,offer
13676,5046,882833,offer
107679,34774,,cancel
13682,5052,882833,offer
13683,5053,882833,offer
107680,34758,,cancel
13684,5054,882833,offer
13685,5055,882833,offer
107681,34741,,cancel
13686,5056,882833,offer
13687,5057,882833,offer
13688,5058,882833,offer
107682,2616,,cancel
13689,5059,882833,offer
13690,5060,882833,offer
107683,2594,,cancel
13691,5061,882833,offer
1257,399,,cancel
107684,34772,,cancel
107685,2611,,cancel
1281,293,882833,retract
107686,2623,,cancel
13692,5062,882833,offer
107687,2612,,cancel
13693,5063,882833,offer
48881,26489,2368148,offer
107688,34727,,cancel
13694,5064,882833,offer
107689,2599,,cancel
13695,5065,882833,offer
107690,34796,,cancel
13696,5066,882833,offer
107691,2598,,cancel
13697,5067,882833,offer
107692,34739,,cancel
13698,5068,882833,offer
107693,34791,,cancel
13699,5069,882833,offer
107694,2610,,cancel
13700,5070,882833,offer
107695,2601,,cancel
13701,5071,882833,offer
107696,34761,,cancel
13702,5072,882833,offer
107697,4297,,cancel
13703,5073,882833,offer
107698,34768,,cancel
13704,5074,882833,offer
107699,2619,,cancel
13705,5075,882833,offer
107700,2620,,cancel
13706,5076,882833,offer
107701,2607,,cancel
107702,34753,,cancel
107703,34778,,cancel
107704,34785,,cancel
107705,34782,,cancel
13707,5077,882833,offer
13708,5078,882833,offer
13709,5079,882833,offer
107706,34784,,cancel
13710,5080,882833,offer
13711,5081,882833,offer
107707,34762,,cancel
13712,5082,882833,offer
13713,5083,882833,offer
107708,4744,,cancel
13714,5084,882833,offer
13715,5085,882833,offer
107709,34756,,cancel
13716,5086,882833,offer
13717,5088,882833,offer
107710,4304,,cancel
13718,5089,882833,offer
13719,5090,882833,offer
107711,34779,,cancel
13720,5091,882833,offer
13721,5092,882833,offer
13722,5093,882833,offer
107712,34725,,cancel
107713,34742,,cancel
107714,34734,,cancel
107715,4306,,cancel
107716,34722,,cancel
1342,681,882833,retract
1344,885,882833,offer
1345,683,882833,retract
1347,886,882833,offer
1348,887,882833,offer
1349,684,882833,retract
1351,888,882833,offer
1352,685,882833,retract
13723,5094,882833,offer
13724,5095,882833,offer
13725,5096,882833,offer
110194,41271,2129659,offer
13727,5098,882833,offer
13728,5099,882833,offer
13729,5100,882833,offer
13730,5101,882833,offer
13731,5102,882833,offer
13732,5103,882833,offer
13733,5104,882833,offer
13734,5105,882833,offer
13735,5106,882833,offer
4740,1983,,cancel
13736,5107,882833,offer
13737,5108,882833,offer
13738,5109,882833,offer
13739,5110,882833,offer
13740,5111,882833,offer
13741,5112,882833,offer
13742,5113,882833,offer
13743,5114,882833,offer
13744,5115,882833,offer
13745,5116,882833,offer
13746,5117,882833,offer
13747,5118,882833,offer
107717,4967,,cancel
13748,5119,882833,offer
107718,34755,,cancel
13749,5120,882833,offer
13750,5121,882833,offer
13751,5122,882833,offer
13752,5123,882833,offer
30700,18440,2071367,sign
13753,5124,882833,offer
107719,4299,,cancel
13754,5125,882833,offer
107720,34730,,cancel
13755,5126,882833,offer
13756,5127,882833,offer
13757,5128,882833,offer
107721,34767,,cancel
13758,5129,882833,offer
107722,34763,,cancel
13759,5130,882833,offer
107723,34790,,cancel
13760,5131,882833,offer
107724,34780,,cancel
13761,5132,882833,offer
107725,34754,,cancel
9758,3522,2339130,offer
13762,5133,882833,offer
48882,26490,2368148,offer
13763,5134,882833,offer
13764,5135,882833,offer
13765,5136,882833,offer
13766,5137,882833,offer
13767,5138,882833,offer
13768,5139,882833,offer
13769,5140,882833,offer
13770,5141,882833,offer
13771,5142,882833,offer
10403,4727,882833,offer
10571,4459,882833,offer
10572,4460,882833,offer
10573,4461,882833,offer
10574,4462,882833,offer
10575,4463,882833,offer
13772,5143,882833,offer
107726,34792,,cancel
13773,5144,882833,offer
13774,5145,882833,offer
107727,34771,,cancel
13775,5146,882833,offer
13776,5147,882833,offer
13777,5148,882833,offer
13778,5149,882833,offer
13779,5150,882833,offer
13780,5152,882833,offer
107728,34800,,cancel
13781,5153,882833,offer
13782,5154,882833,offer
13783,5156,882833,offer
13784,5157,882833,offer
13785,5158,882833,offer
107730,34735,,cancel
13786,5159,882833,offer
13787,5160,882833,offer
107731,34786,,cancel
13788,5161,882833,offer
13789,5162,882833,offer
13790,5163,882833,offer
107732,34743,,cancel
1366,688,,cancel
107733,34750,,cancel
107734,4301,,cancel
107735,34745,,cancel
1405,906,882833,offer
120912,23206,,cancel
1400,631,882833,retract
1403,500,882833,retract
1406,449,882833,retract
13791,5164,882833,offer
13792,5165,882833,offer
107736,34736,,cancel
13799,5172,882833,offer
110195,41272,2129659,offer
13801,5174,882833,offer
107737,34749,,cancel
13802,5176,882833,offer
13803,5177,882833,offer
13806,5180,882833,offer
107738,34560,,cancel
13807,5181,882833,offer
13808,5182,882833,offer
13809,5183,882833,offer
13817,1963,882833,offer
107739,34746,,cancel
13818,1964,882833,offer
13819,3295,882833,offer
13820,3405,882833,offer
13822,4078,882833,offer
107740,34797,,cancel
13823,4079,882833,offer
13824,4080,882833,offer
107741,34724,,cancel
13825,4082,882833,offer
13826,4083,882833,offer
107742,34794,,cancel
13827,4084,882833,offer
107743,34728,,cancel
13829,4086,882833,offer
13830,4087,882833,offer
1424,598,,cancel
13828,4085,882833,offer
13800,5173,882833,offer
13831,4088,882833,offer
13832,4089,882833,offer
13833,4090,882833,offer
107744,34783,,cancel
13834,4091,882833,offer
13835,4092,882833,offer
107745,4305,,cancel
13836,4093,882833,offer
13837,4094,882833,offer
13838,4095,882833,offer
13839,4096,882833,offer
13840,4097,882833,offer
107746,34766,,cancel
13841,4098,882833,offer
13842,4099,882833,offer
107747,34748,,cancel
13843,4100,882833,offer
13844,4101,882833,offer
107748,34769,,cancel
13845,4102,882833,offer
13846,4103,882833,offer
107749,32178,,cancel
13847,4104,882833,offer
13848,4105,882833,offer
107750,32181,,cancel
13849,4107,882833,offer
13850,4108,882833,offer
13851,4109,882833,offer
107751,32179,,cancel
13852,4110,882833,offer
13853,4111,882833,offer
110196,41273,2129659,offer
13855,4113,882833,offer
107752,32186,,cancel
13856,4114,882833,offer
107753,34793,,cancel
13857,4115,882833,offer
107754,34770,,cancel
13862,4785,882833,offer
13863,4786,882833,offer
107755,32182,,cancel
13864,4787,882833,offer
107756,34781,,cancel
120913,23211,,cancel
13866,4789,882833,offer
13867,4790,882833,offer
107757,34773,,cancel
13868,4791,882833,offer
107758,34757,,cancel
13869,4792,882833,offer
13871,4794,882833,offer
13870,4793,882833,offer
13872,4795,882833,offer
13873,4796,882833,offer
13874,4797,882833,offer
13875,4798,882833,offer
13876,4799,882833,offer
13877,4800,882833,offer
13878,4801,882833,offer
13879,4802,882833,offer
13880,4803,882833,offer
13881,4804,882833,offer
13882,4805,882833,offer
13883,4806,882833,offer
13884,4807,882833,offer
13885,4808,882833,offer
